SKU	StockLevel
FG7BRV	5
FG7BTV	0
FG7CG	0
FG7LBV	0
FG7LRV	5
FG7LTV	3
FG7MBBV	0
FG7MBRV	5
FG7MBTV	5
FG7NG	1
FG7STBBV	0
FG7STBRV	5
FG7STBTV	3
FG7STRRV	5
FG7STURV	5
FG7WBV	0
FG7WRV	5
FG7WTV	5
FGCBL	0
FGCBLL	0
FGCBLM	0
FGCBLS	0
FGCBLXL	0
FGCBLXS	0
FGCBLXXL	0
FGCBM	0
FGCBS	0
FGCBXL	0
FGCBXS	0
FGCBXXL	0
FGCRL	0
FGCRM	0
FGCRS	0
FGCRXL	0
FGCRXS	0
FGCRXXL	0
FGRB2XL	0
FGRBL	0
FGRBM	0
FGRBS	0
FGRBXL	0
FGRBXS	0
FGRF2XL	0
FGRFL	0
FGRFM	0
FGRFS	0
FGRFXL	0
FGRFXS	0
FGRPM	0
FGRPS	0
FGRPXS	0
FGRR2XL	0
FGRRL	0
FGRRM	0
FGRRS	0
FGRRXL	0
FGRRXS	0
FGRU2XL	0
FGRUL	0
FGRUM	0
FGRUS	0
FGRUXL	0
FGRUXS	0
FGTBL	0
FGTBM	0
FGTBS	0
FGTBXL	0
FGTBXS	0
FGTGL	0
FGTGM	0
FGTGS	0
FGTGXL	0
FGTGXS	0
FGTOL	0
FGTOM	0
FGTOS	0
FGTOXL	0
FGTOXS	0
FMCPL	6
FMDPL	25
FSMCV	0
FSMFSS	0
FSMPCV	0
FSMVS	8
FSTBBV	0
FSTBGRV	5
FSTBGTV	2
FSTBL	0
FSTBM	0
FSTBRRV	5
FSTBRTV	2
FSTBS	0
FSTBWRV	5
FSTBWTV	0
FSTBXL	0
FSTBXS	0
FSTCBL	0
FSTCBM	0
FSTCBRV	4
FSTCBS	0
FSTCBXL	0
FSTCBXS	0
FSTCG	0
FSTCGL	0
FSTCGM	0
FSTCGRV	5
FSTCGS	0
FSTCGXL	0
FSTCGXS	0
FSTCOL	0
FSTCOM	0
FSTCORV	5
FSTCOS	0
FSTCOXL	0
FSTCOXS	0
FSTCRL	0
FSTCRM	0
FSTCRRV	5
FSTCRS	0
FSTCRXL	0
FSTCRXS	0
FSTGR2XL	0
FSTGRL	0
FSTGRM	0
FSTGRS	0
FSTGRXL	0
FSTGRXS	0
FSTMBBV	0
FSTMBL	0
FSTMBM	0
FSTMBS	0
FSTMBTV	0
FSTMBXL	0
FSTMBXS	0
FSTPL	0
FSTPM	0
FSTPS	0
FSTPXL	0
FSTPXS	0
FSTPXXL	0
FSTWBV	0
FSTWL	0
FSTWM	0
FSTWS	0
FSTWXL	0
FSTWXS	0
FZ1IVS	0
FZ1PCV	0
FZ1PDV	0
FZCPL	0
FZCV	0
FZDPL	0
FZDV	0
FZSV	100
GM210S	0
GM3002XL	0
GM3004XL	0
GM300XL	0
GM3012XL	0
GM3013XL	0
GM3014XL	0
GM301L	0
GM301M	0
GM301S	0
GM301XL	0
GM3022XL	0
GM3023XL	0
GM3024XL	0
GM302M	0
GM302S	0
GM302XL	0
GW300L	0
GW300S	0
GW300XL	0
GW301L	21
GW301M	0
GW301S	0
GW301XL	35
GW301XS	0
GW302L	11
GW302M	0
GW302S	0
GW302XL	0
GW302XS	14
GW310L	26
GW310M	0
GW310S	0
GW310XL	0
GW310XS	36
HJCAPL	0
HJCCPL	0
HJCDPL	0
HJCLTCV	0
HJCPPL	0
HJCYPL	6
HQ1CV	100
HQ1DV	100
HQ1IVB	17
HQ1IVG	2
HQ1IVP	0
HQ1IVS	14
HQ1PCV	64
HQ1PDV	38
HQ1PSV	15
HQ1RCV	0
HQ1RDV	0
HQ1RSV	0
HQ1SV	27
HQ1VGP	30
HV705	0
HV706	0
HV708	0
HV727	0
HV728	0
HV729	0
HV740	0
HV748	0
HV749	0
HVADP	0
HVPAU	0
HVPEU	0
HVPUK	100
HVPUS	0
I7AB2XL	0
I7ABL	0
I7ABM	0
I7ABS	0
I7ABXL	0
I7ABXS	0
I7AO2XL	0
I7AOL	0
I7AOM	0
I7AOS	0
I7AOXL	0
I7AOXS	0
I7AR2XL	0
I7ARL	0
I7ARM	0
I7ARS	0
I7ARXL	0
I7ARXS	0
I7DP2XL	0
I7DPL	0
I7DPM	0
I7DPS	0
I7DPXL	0
I7DPXS	0
I7IL	0
I7IM	0
I7IS	0
I7IXL	0
I7IXS	0
I7IXXL	0
I7IXXS	0
I7LBL	0
I7LBM	0
I7LBS	0
I7LBXL	0
I7LBXS	0
I7LBXXL	0
I7LPM	0
I7LPS	0
I7LPXS	0
I7LRL	0
I7LRM	0
I7LRS	0
I7LRXL	0
I7LRXS	0
I7LRXXL	0
I7LYL	0
I7LYM	0
I7LYS	0
I7LYXL	0
I7LYXS	0
I7LYXXL	0
I7TBL	0
I7TBM	0
I7TBS	0
I7TBXL	0
I7TBXS	0
I7TBXXL	0
I7TGL	0
I7TGM	0
I7TGS	0
I7TGXL	0
I7TGXS	0
I7TGXXL	0
I7TRL	0
I7TRM	0
I7TRS	0
I7TRXL	0
I7TRXS	0
I7TRXXL	0
I7UB2XL	0
I7UBL	0
I7UBM	0
I7UBS	0
I7UBXL	0
I7UBXS	0
I7UF2XL	0
I7UFL	0
I7UFM	0
I7UFS	0
I7UFXL	0
I7UFXS	0
I7UR2XL	0
I7URL	0
I7URM	0
I7URS	0
I7URXL	0
I7URXS	0
I7UU2XL	0
I7UUL	0
I7UUM	0
I7UUS	0
I7UUXL	0
I7UUXS	0
IM2BL	0
IM2BM	0
IM2BS	0
IM2BXL	0
IM2BXS	0
IM2BXXL	0
IM2FL	0
IM2FM	0
IM2FS	0
IM2FXL	0
IM2FXS	0
IM2FXXL	0
IM2MBL	0
IM2MBM	0
IM2MBS	0
IM2MBXL	0
IM2MBXS	0
IM2MBXXL	0
IM2MOL	0
IM2MOM	0
IM2MOS	0
IM2MOXL	0
IM2MOXS	0
IM2MOXXL	0
IM2MWL	0
IM2MWM	0
IM2MWS	0
IM2MWXL	0
IM2MWXS	0
IM2MWXXL	0
IM2MYL	0
IM2MYM	0
IM2MYS	0
IM2MYXL	0
IM2MYXS	0
IM2MYXXL	0
IM2WL	0
IM2WM	0
IM2WS	0
IM2WXL	0
IM2WXS	0
IM2WXXL	0
IS3BL	0
IS3BM	0
IS3BS	0
IS3BXL	0
IS3BXS	0
IS3BXXL	0
IS3CV	8
IS3MBBL	0
IS3MBBM	0
IS3MBBS	0
IS3MBBXL	0
IS3MBBXS	0
IS3MBBXXL	0
IS3WL	0
IS3WM	0
IS3WS	0
IS3WXL	0
IS3WXS	0
IS3WXXL	0
IS5SV	0
IS6FDB	0
IS6FDW	0
IS6GSBV	0
IS6MBV	39
IS6MTV	1
IS6SBV	0
IS6WBV	0
IS7ABWL	0
IS7ABWM	0
IS7ABWS	0
IS7ABWXL	0
IS7ABWXS	0
IS7ABWXXL	0
IS7AOL	0
IS7AOM	0
IS7AOS	0
IS7AOXL	0
IS7AOXS	0
IS7AOXXL	0
IS7APL	0
IS7APM	0
IS7APS	0
IS7APXS	0
IS7APXXS	0
IS7BL	0
IS7BM	0
IS7BPL	0
IS7BPM	0
IS7BPS	0
IS7BPXL	0
IS7BPXS	0
IS7BS	0
IS7BVB	0
IS7BVF	6
IS7BVMB	0
IS7BVS	5
IS7BVW	2
IS7BXL	0
IS7BXS	0
IS7BXXL	0
IS7CG	0
IS7CPL	56
IS7CPS	0
IS7CPXL	0
IS7CPXXL	0
IS7CV	100
IS7DPL	0
IS7DV	100
IS7FL	0
IS7FM	0
IS7FS	0
IS7FXL	0
IS7FXS	0
IS7FXXL	0
IS7IVB	36
IS7IVG	15
IS7IVS	17
IS7MBL	0
IS7MBM	0
IS7MBS	0
IS7MBXL	0
IS7MBXS	0
IS7MBXXL	0
IS7PPL	23
IS7RPL	0
IS7RPM	0
IS7RPS	0
IS7RPXS	0
IS7VS	100
IS7WL	0
IS7WM	0
IS7WS	0
IS7WXL	0
IS7WXS	0
IS7WXXL	0
ISHDV	100
ISMCV	9
ISMDV	0
ISMPCV	11
ISMVS	61
ISSV	5
JBCV	49
JBDV	56
JX1BVS	37
JX1MBVS	81
JX1SVS	40
JX2BVS	88
K004	44
K006	42
K007	71
K008	17
KJ5B3033	0
KJ63031	0
KJ63033	0
KJ6B3031	0
KJ6B3033	0
KJ6B3831	0
KJ6B4031	0
KJ6B4033	0
KJ7B3029	0
KJ7B3229	0
KJ8B3031	0
KJ8B3033	0
KJ9B3029	0
KJ9B3031	0
KJ9B3033	0
KJ9B3231	0
KJ9B3233	0
KJ9B3631	0
KJ9B3633	0
KJ9B3831	0
KJ9B3833	0
KJ9B4033	0
KJHA	0
KJHAS	0
LA502	0
LA560	0
LA561	0
LK101	100
LK143	0
LK146	0
LK153	0
LK260	0
LK261	0
LK262	0
LK263	0
LK265	0
LK266	0
LK267	0
LK268	0
LK272	0
LK275	0
LK276	100
LK277	0
LK278	0
LK316	0
LK390	0
LM300KU	0
M195	0
M197	0
M199	0
M202	0
M204	0
M206	0
M212	0
M214	0
M219	0
M220	0
M272	0
M285	0
M300	0
M306	0
M311	0
M313	0
M315	0
M347	0
M348	0
M354	0
M370	0
M371	0
M372	0
M373	0
M600	0
M601	0
M604	0
M608	0
M610	0
M611	0
M613	0
M614	0
M625	0
M626	0
M627	0
M636	0
M637	0
M648	0
M649	0
M650	0
M664	0
M664P	0
M666	0
M667	0
M670	0
M672	0
M866	0
M867	0
M906	0
M934	0
M947	0
M960	0
M971	0
M977	0
OB100	0
OBL	100
OBM	100
OBS	100
OBXL	100
OF10	0
OF100	0
OF103	0
OF107	0
OF11	0
OF118	0
OF12	0
OF157	100
OF159	100
OF16	12
OF160	100
OF163	0
OF17	0
OF18	0
OF19	3
OF193	0
OF20	53
OF21	0
OF211	0
OF218B	0
OF218T	0
OF218W	0
OF219	0
OF22	60
OF229	0
OF229B	0
OF231	0
OF232	0
OF239	0
OF260	0
OF261	0
OF262	0
OF264	0
OF265	0
OF266	0
OF268	0
OF270	0
OF272	0
OF273	0
OF291	0
OF292	0
OF297	0
OF298	0
OF3	100
OF301	0
OF31	100
OF314	0
OF318	0
OF319	0
OF32M	90
OF33	0
OF330	0
OF331	0
OF332	0
OF338	0
OF34	0
OF359	0
OF360	77
OF361	0
OF364	0
OF365	94
OF366	0
OF367	0
OF368	0
OF36M	100
OF370	0
OF373	0
OF374	0
OF375	0
OF378	0
OF379	0
OF38	0
OF39	100
OF390	0
OF395	0
OF396	0
OF3A	66
OF4	0
OF40	100
OF41	0
OF437	0
OF438	0
OF438C	0
OF439	0
OF439B	0
OF44	0
OF440	0
OF440B	0
OF442	0
OF46	100
OF47	0
OF470	0
OF471	0
OF472	0
OF473	0
OF474	0
OF475	0
OF476	0
OF477	0
OF478	0
OF479	0
OF48	0
OF480	0
OF481	0
OF485	0
OF49	0
OF50	0
OF51	0
OF515	0
OF516	100
OF517	0
OF518	0
OF519	0
OF536	0
OF539	0
OF55	0
OF588	0
OF589	0
OF603	0
OF608	0
OF608A	0
OF608C	8
OF608EC	100
OF608I	0
OF608V	0
OF614	0
OF615	100
OF616	0
OF617	100
OF618	0
OF619	100
OF690	100
OF690C6	100
OF690T7	100
OF691	100
OF691C6	100
OF691T7	100
OF692	100
OF694	0
OF695ATV	100
OF695C6	86
OF695H	0
OF695L	100
OF695T7	100
OF696HSL	100
OF696T7	100
OF697	100
OF697C6	0
OF697CC	13
OF697DC	63
OF697H	69
OF697HD	80
OF697HDQ	0
OF697T7	100
OF698C8	0
OF698HB	25
OF698HL	100
OF698LED	21
OF698T9	100
OF7	0
OF70	0
OF702	100
OF702B	0
OF703	0
OF703B	0
OF704	100
OF705	100
OF721	0
OF724	0
OF725	0
OF726	0
OF727	0
OF727S	0
OF728	0
OF729	0
OF758	100
OF769	100
OF769CT9	14
OF770	100
OF770C9	54
OF770EC	18
OF770T9	77
OF771C8	55
OF771T9	40
OF772	100
OF777	0
OF778	0
OF780	0
OF781	0
OF782	0
OF783	0
OF784	0
OF785	0
OF786	0
OF787	0
OF79	0
OF795	0
OF796	0
OF797	0
OF8	0
OF804	0
OF805	0
OF806	0
OF807	13
OF808	17
OF809	1
OF817	0
OF819	0
OF82	0
OF821F	39
OF822F	0
OF823	0
OF824	0
OF825	0
OF826	0
OF827	0
OF827S	0
OF828	0
OF829	0
OF83	0
OF830	0
OF831	0
OF832	0
OF836	0
OF837	0
OF838	0
OF839	0
OF843	0
OF844	0
OF85	0
OF864	0
OF865	0
OF866	0
OF867	0
OF868	0
OF869	0
OF870	0
OF871	0
OF872	0
OF873	0
OF875	0
OF876	0
OF877	0
OF897	0
OF898	0
OF9	5
OF900	0
OF901	0
OF902	0
OF903	0
OF905	0
OF91	66
OF927	0
OF93	7
OF936	0
OF94	0
OF949L12	100
OF95	0
OF951	100
OF952L	68
OF953	100
OF980	0
OF981	0
OF982	0
OF983	0
OF985	0
OF989	0
OF99	0
OF993	0
OF994	0
OF995	0
OFH15G	100
OFH1G	100
OFH2G	100
OFIP4UK40	0
OFM12	100
OFM15	100
OFM2	0
OFN12	100
OFN15	0
OFN20	45
OFV8	0
OFV8I	100
OL145	0
OL165	0
OL200	0
OL200P	15
OL201	0
OL201P	63
OL205	0
OL211	0
OL212	0
OL216	75
OL221	100
OL226	0
OL227	0
OL228	0
OL231	0
OL236	16
OL237	0
OL239	100
OL241	86
OL245	45
OL246	30
OL247	46
OL255	0
OL256	7
OL257	0
OL260	0
OL261	0
OL262	8
OL263	100
OL266	0
OL267	0
OL268	0
OL269	0
OL270	0
OL271	0
OL272	0
OL275	0
OL276	0
OL277	0
OL279	0
OL280	76
OL281	49
OL282	0
OL283	100
OL284	45
OL285	0
OL286	0
OL287	0
OL290	95
OL291	32
OL292	0
OL295	0
OL296	0
OL297	0
OL305	100
OL315	72
OL316	49
OL317	34
OL325	100
OL335	100
OL336	44
OL337	9
OL338	95
OL345	0
OL395	15
OL433	0
OL437	0
OL440	0
OL441	100
OL442	100
OL443	100
OL444	100
OL445	100
OL446	100
OL447	0
OL560	0
OL561	0
OL562	0
OL861	0
OL861B	0
OL862	0
OL863	0
OL864	0
OL865	0
OL866	100
OL900	0
OL973	0
OL983	0
OL993	0
OX104	0
OX105	0
OX106	0
OX107	0
OX108	0
OX109	0
OX110	0
OX111	0
OX112	0
OX113	0
OX115	0
OX116	0
OX117	0
OX118	0
OX119	0
OX120	0
OX121	0
OX122	0
OX123	0
OX124	0
OX125	0
OX126	0
OX127	0
OX128	0
OX129	0
OX130	0
OX131	0
OX132	0
OX142	0
OX143	0
OX144	0
OX158	0
OX159	0
OX166	0
OX170	0
OX171	0
OX172	100
OX173	0
OX180	0
OX181	0
OX182	0
OX183	0
OX184	0
OX185	0
OX186	0
OX187	0
OX191	0
OX200	100
OX201	100
OX202	61
OX203	62
OX204	72
OX205	100
OX206	70
OX207	53
OX208	60
OX209	100
OX210	50
OX211	100
OX212	100
OX213	93
OX214	55
OX215	30
OX216	46
OX217	0
OX218	33
OX219	0
OX220	37
OX221	62
OX222	100
OX223	100
OX224	100
OX225	100
OX226	0
OX227	6
OX228	100
OX230	100
OX281	0
OX282	100
OX397	0
OX398	0
OX399	100
OX420	0
OX421	0
OX422	0
OX423	0
OX500	0
OX520	0
OX521	0
OX523	0
OX525	100
OX526	100
OX527	100
OX528	100
OX529	100
OX530	100
OX531	100
OX532	100
OX540	0
OX541	43
OX542	0
OX543	0
OX544	0
OX545	100
OX549	0
OX550	0
OX552	0
OX724	11
OX725	0
OX726	0
OX727	0
OX727S	0
OX728	0
OX729	0
OX824	71
OX825	0
OX826	100
OX827	0
OX827S	0
OX828	100
OX829	0
R12PBRV	3
R12PBTV	4
R12PRRV	5
R12PRTV	3
R13AVR	0
R13CPL	100
R13CPRM	0
R13CPRXS	0
R13CPRXXS	1
R13CV	21
R13CVR	0
R13DPL	46
R13DV	30
R13IVB	10
R13IVS	18
R13PPL	1
R13RSV	0
R13SV	13
R13WTV	0
R15LZRV	20
R15LZTV	43
R16CPL	0
R16CV	100
R16CVR	100
R16DPL	0
R16DV	100
R16IVB	54
R16IVG	100
R16IVS	48
R16PPL	77
R16SV	35
R1BGL	0
R1BGM	0
R1BGS	0
R1BGXL	0
R1BGXS	0
R1BL	0
R1BM	0
R1BS	0
R1BXL	0
R1BXS	0
R1BXXL	0
R1BXXS	0
R1CBL	0
R1CBM	0
R1CBS	0
R1CBXL	0
R1CBXS	0
R1CRL	0
R1CRM	0
R1CRS	0
R1CRXL	0
R1CRXS	0
R1DBLL	0
R1DBLM	0
R1DBLS	0
R1DBLXL	0
R1DBLXS	0
R1DBLXXL	0
R1DGL	0
R1DGM	0
R1DGS	0
R1DGXL	0
R1DGXS	0
R1DGXXL	0
R1DPM	0
R1DPS	0
R1DPXS	0
R1DPXXS	0
R1ERYL	0
R1ERYM	0
R1ERYS	0
R1ERYXL	0
R1ERYXS	0
R1KBL	0
R1KBM	0
R1KBS	0
R1KBXL	0
R1KBXS	0
R1MBL	0
R1MBM	0
R1MBS	0
R1MBXL	6
R1MBXS	0
R1MBXXL	11
R1MBXXS	0
R1MMBL	0
R1MMBM	0
R1MMBS	0
R1MMBXL	0
R1MMBXS	0
R1MMBXXL	0
R1MMGL	0
R1MMGM	0
R1MMGS	0
R1MMGXL	0
R1MMGXS	0
R1MMGXXL	0
R1RBL	0
R1RBM	0
R1RBS	0
R1RBXL	0
R1RBXS	0
R1RBXXL	0
R1RRL	0
R1RRM	0
R1RRS	0
R1RRXL	0
R1RRXS	0
R1RRXXL	0
R1RYL	0
R1RYM	0
R1RYS	0
R1RYXL	0
R1RYXS	0
R1RYXXL	0
R1SRL	0
R1SRM	0
R1SRS	0
R1SRXL	0
R1SRXS	0
R1SRXXL	0
R1VMBL	0
R1VMBM	0
R1VMBS	0
R1VMBXL	0
R1VMBXS	0
R1VMBXXL	0
R1VMRL	0
R1VMRM	0
R1VMRS	0
R1VMRXL	0
R1VMRXS	0
R1VMRXXL	0
R1VMUL	0
R1VMUM	0
R1VMUS	0
R1VMUXL	0
R1VMUXS	0
R1VMUXXL	0
R1VRL	0
R1VRM	0
R1VRS	0
R1VRXL	0
R1VRXS	0
R1VRXXL	0
R1WL	32
R1WM	0
R1WS	37
R1WXL	13
R1WXS	12
R1WXXL	0
R1WXXS	0
R70B2XL	0
R70BL	0
R70BM	0
R70BS	0
R70BXL	0
R70BXS	0
R70DF2XL	0
R70DFL	0
R70DFM	0
R70DFS	0
R70DFXL	0
R70DFXS	0
R70DPM	0
R70DPS	0
R70DPXS	0
R70DPXXS	0
R70DR2XL	0
R70DRL	0
R70DRM	0
R70DRS	0
R70DRXL	0
R70DRXS	0
R70GBL	0
R70GBM	0
R70GBS	0
R70GBXL	0
R70GBXS	0
R70GGL	0
R70GGM	0
R70GGS	0
R70GGXL	0
R70GGXS	0
R70GRL	0
R70GRM	0
R70GRS	0
R70GRXL	0
R70GRXS	0
R70GUL	0
R70GUM	0
R70GUS	0
R70GUXL	0
R70GUXS	0
R70LUL	0
R70LUM	0
R70LUS	0
R70LUXL	0
R70LUXS	0
R70MB2XL	0
R70MBL	1
R70MBM	0
R70MBS	0
R70MBXL	0
R70MBXS	0
R70OPL	0
R70OPM	0
R70OPS	0
R70OPXL	0
R70OPXS	0
R70OYL	0
R70OYM	0
R70OYS	0
R70OYXL	0
R70OYXS	0
R70TL	0
R70TM	0
R70TS	0
R70TXL	0
R70TXS	0
R70WB2XL	0
R70WBL	0
R70WBM	0
R70WBS	0
R70WBXL	0
R70WBXS	0
R7CV	0
R7DV	0
RBSRV	0
RE904	100
RE905	100
REWTV	9
RHBRV	0
RHWRV	0
RHWTV	0
RIRBTV	2
RIWRV	0
RJARV	0
RJATV	0
RJBRV	0
RJBTV	0
RJDV	0
RJMBRV	0
RJMBTV	0
RJSRV	0
RJSTV	0
RJSV	0
RJVS	0
RJWRV	0
RJWTV	0
RM1006XL	0
RM1102XL	0
RM1103XL	0
RM1104XL	0
RM1105XL	0
RM1106XL	0
RM110L	0
RM110M	0
RM110S	0
RM110XL	0
RM1202XL	0
RM1203XL	0
RM1204XL	0
RM1205XL	0
RM1206XL	0
RM120L	0
RM120M	0
RM120S	0
RM120XL	0
RM14CLL	0
RM14CLM	2
RM14CLS	3
RM14CLXL	1
RM14CLXS	3
RM14CLXXL	3
RM14CPSL	0
RM14CPXL	0
RM14CPXSM	0
RM14CPXXL	0
RM2102XL	0
RM2103XL	0
RM2104XL	0
RM2105XL	0
RM2106XL	0
RM210L	0
RM210M	0
RM210S	0
RM210XL	0
RM2202XL	100
RM2203XL	36
RM2204XL	31
RM2205XL	36
RM2206XL	31
RM220L	100
RM220M	100
RM220S	44
RM220XL	100
RM3002XL	0
RM3003XL	0
RM3004XL	0
RM3005XL	0
RM3006XL	0
RM300L	0
RM300M	0
RM300S	0
RM300XL	0
RM3102XL	0
RM3103XL	0
RM3104XL	0
RM3105XL	0
RM3106XL	0
RM310L	0
RM310M	0
RM310S	0
RM310XL	0
RMBSTV	0
RMCPL	18
RMCV	16
RMDPL	9
RMDV	0
RMIVS	0
RMSUV	12
RNRTV	0
RPHAAV	27
RPHACPL	23
RPHACV	6
RPHADPL	64
RPHADSV	18
RPHAIVS	0
RPHAPP	0
RPHASV	7
RPHAVS	60
RPHAYPL	0
RSBSTV	0
RSCLL	1
RSCLM	2
RSCLS	3
RSCLXL	4
RSCLXS	4
RSCLXXL	3
RSCPLXL	0
RSCPSM	0
RSCPXS	0
RSCPXXL	0
RSCV	29
RSDV	17
RSSV	0
RSVS	38
RXBBV	0
RXBNG	0
RXMBBV	0
RXNAPB	0
RXNAVS	1
RXRCBV	0
RXRNG	0
RXRPB	0
RXSBVS	0
RXSRVS	0
RXSUVS	4
RXWBV	4
RXWNG	3
RXWPB	0
SDS-500/06-IN	0
SM3BBV	0
SM3FYBV	0
SM3MBBV	0
SM3WBV	0
SP821	0
SP821BL	0
SP822	3
SP822BL	0
ST2BV	35
ST2WBBV	0
SY3CBR	0
TM1802XL	87
TM1803XL	42
TM1804XL	41
TM180L	100
TM180M	68
TM180S	39
TM180XL	70
TM1812XL	23
TM1813XL	9
TM1814XL	0
TM181L	69
TM181M	50
TM181S	25
TM181XL	54
TM2352XL	0
TM2353XL	0
TM2354XL	0
TM3572XL	0
TM3602XL	0
TM3604XL	0
TM3605XL	0
TM360L	0
TM360XL	0
TM3613XL	0
TM3614XL	0
TM3615XL	0
TM361L	0
TM361M	0
TM361XL	0
TM3622XL	0
TM3623XL	0
TM3624XL	0
TM3625XL	0
TM362L	0
TM362M	0
TM362S	0
TM362XL	0
TM366XL	0
TRBL	0
TRBM	0
TRBS	0
TRBXL	0
TRBXS	0
TRSDB	5
TRSDMB	5
TRSDS	4
TRSDW	5
TRTB2XL	0
TRTBL	0
TRTBM	0
TRTBS	0
TRTBXL	0
TRTBXS	0
TRTF2XL	0
TRTFL	0
TRTFM	0
TRTFS	0
TRTFXL	0
TRTFXS	0
TRTR2XL	0
TRTRL	0
TRTRM	0
TRTRS	0
TRTRXL	0
TRTRXS	0
TRTU2XL	0
TRTUL	0
TRTUM	0
TRTUS	0
TRTUXL	0
TRTUXS	0
TW25010	0
TW25012	0
TW25014	0
TW25018	0
TW25020	0
TW2508	0
TW25110	0
TW25114	0
TW25116	0
TW25118	0
TW2518	0
TW25210	0
TW25212	0
TW25214	0
TW25216	0
TW25218	0
TW25220	0
TW2528	0
TW35210	0
TW35212	0
TW35214	0
TW35220	0
TW3528	0
TW35310	0
TW35312	0
TW35314	0
TW35318	0
TW35320	0
TW3538	0
TW35410	0
TW35412	0
TW35414	0
TW35416	0
TW35418	0
TW35420	0
TW3548	0
TW36210	1
TW36212	0
TW36214	1
TW36216	0
TW36218	0
TW36220	0
TW3628	0
TW36310	0
TW36312	0
TW36314	0
TW36316	0
TW36318	1
TW36320	0
TW3638	0
TW36410	0
TW36412	0
TW36416	0
TW36418	0
TW36420	0
TW3648	0
TYPWH	0
WJ51029	0
WJ51031	0
WJ51229	0
WJ51231	0
WJ51429	0
WJ51629	0
WJ51631	0
WJ51829	0
1032810081751L	29
1032810081751S	17
1032810083010L	0
EL572	100
1032810083010S	0
C5SHL	0
C5SHM	0
C5SHS	0
C5SHXL	0
C5SHXS	0
C5SHXXL	0
R70IL	0
R70IM	0
R70IS	0
R70IXL	0
R70IXS	0
R70IXXL	0
32047181190M	0
652501712L	52
652501712S	16
652551710L	30
652551710S	10
32047181190XL	0
CV216	50
CV217	100
OL303	0
TM8002XL	0
TM8003XL	0
TM8004XL	0
LK287	0
LK288	0
TM800L	0
TM800M	0
TM800S	0
3203518103XL	0
3203518104XL	0
TM800XL	0
TW16920108	100
TW16920110	100
TW16920112	100
TW16920114	100
TW16920116	100
TW16920118	100
TW16920120	100
TW16920122	55
OB105	100
OB110	100
OB115	100
OF696C6	100
OL264	0
OL265	0
M615	0
OL278	43
OX557	0
EL690UKLH	7
EL690UKRH	77
EL691UKLH	0
EL691UKRH	100
320351810L	0
320351810M	0
EL692UKLH	0
EL692UKRH	0
1017520061026M	0
32047181190XXL	0
1017520061026S	0
1017520061026XL	0
1017520061026XXL	0
10175200610S	0
32047181553XL	0
32047181554XL	0
103772022340XL	0
TW16910108	100
TW16910110	100
10367201510L	0
TW16910112	100
TW16910114	100
TW16910116	100
10367201510M	0
TW16910118	100
TW16910120	35
10367201510XL	0
EL114	100
320351810S	0
320351810XL	0
320351810XXL	0
32035181113XL	0
3203518111L	0
3203518111M	0
3203518111S	0
3203518111XL	0
3203518111XXL	0
32035181553XL	0
32035181554XL	0
3203518155L	0
3203518155M	0
3203518155S	0
3203518155XL	0
3203518155XXL	0
3204718103XL	0
3204718104XL	0
3204718105XL	0
320471810L	0
320471810M	0
320471810S	0
320471810XL	0
320471810XXL	0
320471811903XL	0
23370181038	0
23370181039	0
23370181040	0
23370181041	0
23370181042	1
23370181043	0
23370181044	0
23370181045	0
23370181046	0
23370181047	0
23370181048	0
24415181036	1
24415181037	1
24415181038	0
24415181039	2
24415181040	5
24415181041	28
24415181042	45
24415181043	79
24415181044	62
24415181045	76
24415181046	44
24415181047	21
24415181048	10
25466181010	0
254661810105	0
25466181011	0
254661810115	0
25466181012	0
254661810125	0
25466181013	0
254661810135	0
25466181014	0
2546618106	0
25466181065	0
2546618107	0
25466181075	0
2546618108	0
25466181085	0
2546618109	0
25466181095	0
3207018935L	0
3207018935M	0
3207018935XL	0
3207018935XXL	0
3217018111L	0
3217018111S	0
3217018111XL	0
3217018111XXL	0
32170181139L	0
32170181139M	0
32170181139S	0
32170181139XL	1
32170181139XXL	0
3227018103XL	0
3227018104XL	0
322701810L	1
322701810M	0
322701810S	0
322701810XL	0
322701810XXL	0
352531810L	0
352531810M	0
352531810S	0
352531810XL	0
352531810XXL	0
3526518103XL	0
352651810L	0
352651810M	0
352651810S	0
352651810XL	0
352651810XXL	0
3528418103XL	0
352841810L	0
352841810M	0
352841810S	0
352841810XL	0
352841810XXL	0
3528918103XL	0
352891810L	0
352891810M	0
352891810S	0
352891810XL	0
352891810XXL	0
35289189903XL	0
3528918990L	0
3528918990M	0
3528918990S	0
3528918990XL	1
3528918990XXL	0
LK279	0
LK280	0
LK281	0
OX152	100
OX153	100
OX154	38
OX155	100
OX156	100
OX231	100
OX562	100
OX568	100
OX569	100
OX570	100
OX571	100
OX572	100
OX573	100
OX574	100
OX575	100
OX576	100
OX577	0
OX578	0
TW16910106	1
TW16920106	100
TW16930106	57
TW16930108	100
TW16930110	100
TW16930112	100
TW16930114	100
TW16930116	66
TW16930118	74
TW16930120	100
TW16930122	33
C5SAF2XL	0
C5SAFL	0
C5SAFM	0
C5SAFS	0
C5SAFXL	0
C5SAFXS	0
C5SAO2XL	0
C5SAOL	0
C5SAOM	0
C5SAOS	0
C5SAOXL	0
